id,report_type,registry,resource_identifier,package_name,status,verified_at,created_at,tags,source,threat_description
4500d65c-ac58-44fd-a47b-e5551d53d53d,repository,null,https://github.com/namo-usquare/cmc,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:53.364619+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
987b6864-d906-4f90-a85f-e814441af023,repository,null,https://github.com/naksh1414/Googlle-Slides-Converter,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:51.036922+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
7f64767a-e20c-4371-a491-e028615d962c,repository,null,https://github.com/muhammad-sohel131/propertry-manage,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:50.947982+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
8338768b-5769-4a93-800b-579c7609d21a,repository,null,https://github.com/muscleddigital/muscled-landing-pages,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:50.923442+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
df56b028-f902-4db4-801e-754fe261e040,repository,null,https://github.com/mubeen360/Portfolio,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:50.36117+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
d2980536-2be8-4793-be07-124bc861c927,repository,null,https://github.com/muana8877/panda-board,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:48.063033+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
702788f6-119c-42a4-b090-886cff21702c,repository,null,https://github.com/motormouthvis/dream-neighborhood-admin,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:47.719963+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
5f33ff07-08d5-4887-8f0a-6111be329d61,repository,null,https://github.com/msuhels/Inventory_Managment_react_native,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:47.686676+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to src/css/tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
966a0b12-67d0-415f-83ae-5fc9b801a554,repository,null,https://github.com/morachake/aws-community-day,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:47.375273+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
dc3a886c-56c7-415d-a406-76ee231d5630,repository,null,https://github.com/monirhabderabby/armaitoly-dashboard,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:45.145328+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
12741c3e-a08a-4df3-8378-95f7207659f1,repository,null,https://github.com/mhdnazim/Explore_v1_server,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:44.677005+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to routes/bookingRoutes.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
dc14c7d8-87e8-4ba4-90b5-2a9620cfbbfe,repository,null,https://github.com/mehediScriptDev/atarShop,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:44.650338+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
8022df19-c4ed-428f-9279-bc58387ed6c3,repository,null,https://github.com/mdmehedihasan-dev/nest-route,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:44.152884+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
8e3faca1-7199-4f5d-8a01-9bb2f82c584e,repository,null,https://github.com/mdimamhosen/Care2-Training-Consultancy,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:42.264573+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
60efe3cb-366f-4073-a43b-6015d02c4ead,repository,null,https://github.com/mdemong87/hrms,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:41.560519+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
1c29bcc9-ad75-4f84-b576-79ad5ff68e34,repository,null,https://github.com/md-hasan1/sync-with-calender,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:41.417737+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
0c4f0b8f-76fb-4ed4-8c87-1b89ce5f5677,repository,null,https://github.com/md-hasan1/socail-media-front-end,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:41.132437+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
82fec13e-f193-41b5-bac2-6876ca82d948,repository,null,https://github.com/md-fahad-ali/idp-project,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:39.238074+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
db38ebda-e839-4602-9bcd-65af2c6b32de,repository,null,https://github.com/maruf-pfc/build-to-learn,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:38.623861+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to client/postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
0b8e5834-2b1d-42ec-8bfd-6686c0d52b21,repository,null,https://github.com/mariumnoorkhetran/tendril,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:38.362652+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
4d92c7d7-1780-4592-b418-01cc4d2e6388,repository,null,https://github.com/markbfreelance/atlantaconstructionenterprises,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:38.194467+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
dea54619-1e35-4fcf-8d00-e6e1a7a3c0f3,repository,null,https://github.com/marinirin909-lang/saasable,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:36.221152+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to admin/vite/vite.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
6bc0ae13-2e71-4d56-9d6d-0c73517f5744,repository,null,https://github.com/maleesha-pramud/typing-dev,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:35.491609+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
ea89a8ce-cf38-4cae-834e-27837c2d61a1,repository,null,https://github.com/manaknight/backend_mock_fast,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:35.254382+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to middleware/auth.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
badf9c46-5c09-4710-aa31-e54a0ab8fcd7,repository,null,https://github.com/maleesha-pramud/saloon_guide_backend,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:35.195058+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to scripts/migrate-appointments.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
041556c0-2903-4c46-9cf8-2af2520f8022,repository,null,https://github.com/luckyS330/turbo_assessment,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:33.100495+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to frontend/postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
7b9b8958-b050-48fb-9c93-d47799adfe17,repository,null,https://github.com/leothatguy/zetrochat,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:32.239851+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
fec340fe-8993-4a37-bfcd-25cbf2e97cd2,repository,null,https://github.com/lmiguelvargasf/cursor_workshop,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:32.193562+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
7ecb7533-9945-49bd-bd19-ba8f0f8edfa3,repository,null,https://github.com/leothatguy/transfer-ckb,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:32.083849+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
88b51231-098c-4ba9-b70a-0107d2bf25eb,repository,null,https://github.com/leothatguy/primo-dashboard,null,verified,2026-07-08 08:41:29.15+00,2026-07-08 08:40:29.88418+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
0173e1c8-8ef1-4053-a84b-234b4114d8f9,repository,null,https://github.com/leothatguy/embeddable-tour-web-app,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:28.867125+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
54e89d60-f479-411c-94e1-a1ef678a3457,repository,null,https://github.com/leothatguy/conference-ticket-generator,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:28.629593+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
e33a0ec9-7a60-4ea5-9f7c-415169185c72,repository,null,https://github.com/leothatguy/ai-processing-text-interface,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:28.204314+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
7eab3797-cbb9-43f6-b1bf-8059b0a2a0a0,repository,null,https://github.com/lamdan0901/YouTube-Playlist-Pulse,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:26.188294+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
8247a5fb-5613-4864-ba91-408cae463e56,repository,null,https://github.com/lambeboluwatife/lbdflix,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:25.729229+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to frontend/next.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
87625bc5-3db4-4158-8785-6c298bd55a20,repository,null,https://github.com/ksoham2003/Todo-crud,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:25.375244+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to Cricbuzz/client/postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
e0eb2913-7f29-4f74-a33f-41a9b9611fd1,repository,null,https://github.com/khaledssbd/Xpartex-App,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:25.059246+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
93a48791-f603-4cdc-b1a4-cb439ff56931,repository,null,https://github.com/khaledssbd/TuneTrail-a-bike-service-management-solution-serverside,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:23.112387+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
77507861-cb85-41b3-aa53-8ecd77433b9a,repository,null,https://github.com/khaledssbd/ThinkGreenly-apis,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:22.745084+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
a1f62a83-ddaa-4a83-aca3-71f4d53ebf9d,repository,null,https://github.com/khaledssbd/ThinkGreenly,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:22.376624+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
813f5450-ea03-46b3-ad5d-a484444c3953,repository,null,https://github.com/khaledssbd/SoulSyntax-project,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:22.059091+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
11eb1c54-5d0f-41e8-8129-1c601834c479,repository,null,https://github.com/khaledssbd/RideRevolt-project,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:20.030668+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
b8078060-2911-481e-a6cd-31cb3805eaee,repository,null,https://github.com/khaledssbd/KS-University-server,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:19.791803+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
833d8f8f-c5d7-4419-bb8c-239035db3376,repository,null,https://github.com/kcyusa/TaskManagementApp,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:19.463755+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to frontend/vite.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
1dad31e8-31d2-4f71-899c-51c1d31593b2,repository,null,https://github.com/kazama20003/veryfrut-backend,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:18.866067+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
b2ff0d88-6a12-414c-8261-c83a0defb4d1,repository,null,https://github.com/kazama20003/tawantinsuyo-backend,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:17.072257+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
73cf13a3-c59e-466c-8a32-2174736feaaf,repository,null,https://github.com/kazama20003/inkatravel-backend,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:16.630354+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to eslint.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
3dfbe948-2fe1-4972-97a2-208744baf4e5,repository,null,https://github.com/kanchana404/xora,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:16.013277+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
e53205b0-4796-4adb-9e8f-93770482b013,repository,null,https://github.com/kanchana404/offset-dashboard-new-feature-test,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:15.546993+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
53e4ea31-0aee-4d45-ab16-a4cb858a18f9,repository,null,https://github.com/kanchana404/Cypress,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:13.853309+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to tailwind.config.js. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
6db0b8a0-d874-4380-8843-e96c2179e7c5,repository,null,https://github.com/josemle/Monetize_Frontend,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:13.066917+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
79207029-e076-4be8-a85d-93f15929daad,repository,null,https://github.com/jishad10/poddagolf_all_code,null,verified,2026-07-08 09:26:05.18016+00,2026-07-08 08:40:12.679129+00,"[""supply-chain"",""backdoor"",""dprk"",""contagious-interview"",""polinrider""]",null,"PolinRider backdoor injection (rmcej%otb% variant) - obfuscated JavaScript payload appended to poddagolf_frontend/postcss.config.mjs. Shuffle-cipher deobfuscation with blockchain dead-drop C2 (TRON/Aptos/BSC). Part of confirmed DPRK Contagious Interview campaign targeting ~1,951 known victim repos."
